m,TagName,
"2025-01-01 00:00:00","c","316"
"2025-01-01 00:00:00","c#","989"
"2025-01-01 00:00:00","c++","646"
"2025-01-01 00:00:00","delphi","53"
"2025-01-01 00:00:00","go","129"
"2025-01-01 00:00:00","java","924"
"2025-01-01 00:00:00","javascript","1144"
"2025-01-01 00:00:00","perl","24"
"2025-01-01 00:00:00","php","435"
"2025-01-01 00:00:00","python","2164"
"2025-01-01 00:00:00","r","488"
"2025-01-01 00:00:00","ruby","46"
"2025-01-01 00:00:00","swift","286"
"2025-02-01 00:00:00","assembly","53"
"2025-02-01 00:00:00","c","268"
"2025-02-01 00:00:00","c#","848"
"2025-02-01 00:00:00","c++","559"
"2025-02-01 00:00:00","delphi","53"
"2025-02-01 00:00:00","go","88"
"2025-02-01 00:00:00","java","754"
"2025-02-01 00:00:00","javascript","905"
"2025-02-01 00:00:00","perl","15"
"2025-02-01 00:00:00","php","297"
"2025-02-01 00:00:00","python","1804"
"2025-02-01 00:00:00","r","465"
"2025-02-01 00:00:00","ruby","46"
"2025-02-01 00:00:00","swift","257"
"2025-03-01 00:00:00","assembly","52"
"2025-03-01 00:00:00","c","302"
"2025-03-01 00:00:00","c#","798"
"2025-03-01 00:00:00","c++","648"
"2025-03-01 00:00:00","delphi","52"
"2025-03-01 00:00:00","go","89"
"2025-03-01 00:00:00","java","719"
"2025-03-01 00:00:00","javascript","889"
"2025-03-01 00:00:00","perl","16"
"2025-03-01 00:00:00","php","302"
"2025-03-01 00:00:00","python","1847"
"2025-03-01 00:00:00","r","464"
"2025-03-01 00:00:00","ruby","42"
"2025-03-01 00:00:00","swift","246"
"2025-04-01 00:00:00","assembly","46"
"2025-04-01 00:00:00","c","196"
"2025-04-01 00:00:00","c#","558"
"2025-04-01 00:00:00","c++","481"
"2025-04-01 00:00:00","delphi","34"
"2025-04-01 00:00:00","go","59"
"2025-04-01 00:00:00","java","646"
"2025-04-01 00:00:00","javascript","627"
"2025-04-01 00:00:00","perl","15"
"2025-04-01 00:00:00","php","212"
"2025-04-01 00:00:00","python","1464"
"2025-04-01 00:00:00","r","375"
"2025-04-01 00:00:00","ruby","30"
"2025-04-01 00:00:00","swift","184"
"2025-05-01 00:00:00","assembly","33"
"2025-05-01 00:00:00","c","194"
"2025-05-01 00:00:00","c#","476"
"2025-05-01 00:00:00","c++","427"
"2025-05-01 00:00:00","delphi","34"
"2025-05-01 00:00:00","go","49"
"2025-05-01 00:00:00","java","500"
"2025-05-01 00:00:00","javascript","517"
"2025-05-01 00:00:00","perl","16"
"2025-05-01 00:00:00","php","210"
"2025-05-01 00:00:00","python","1204"
"2025-05-01 00:00:00","r","263"
"2025-05-01 00:00:00","ruby","25"
"2025-05-01 00:00:00","swift","162"
"2025-06-01 00:00:00","assembly","34"
"2025-06-01 00:00:00","c","167"
"2025-06-01 00:00:00","c#","416"
"2025-06-01 00:00:00","c++","377"
"2025-06-01 00:00:00","delphi","32"
"2025-06-01 00:00:00","go","45"
"2025-06-01 00:00:00","java","356"
"2025-06-01 00:00:00","javascript","402"
"2025-06-01 00:00:00","perl","15"
"2025-06-01 00:00:00","php","150"
"2025-06-01 00:00:00","python","930"
"2025-06-01 00:00:00","r","245"
"2025-06-01 00:00:00","ruby","24"
"2025-06-01 00:00:00","swift","124"
"2025-07-01 00:00:00","assembly","34"
"2025-07-01 00:00:00","c","146"
"2025-07-01 00:00:00","c#","399"
"2025-07-01 00:00:00","c++","326"
"2025-07-01 00:00:00","delphi","26"
"2025-07-01 00:00:00","go","17"
"2025-07-01 00:00:00","java","345"
"2025-07-01 00:00:00","javascript","367"
"2025-07-01 00:00:00","perl","15"
"2025-07-01 00:00:00","php","99"
"2025-07-01 00:00:00","python","874"
"2025-07-01 00:00:00","r","202"
"2025-07-01 00:00:00","ruby","12"
"2025-07-01 00:00:00","swift","140"
"2025-08-01 00:00:00","assembly","22"
"2025-08-01 00:00:00","c","118"
"2025-08-01 00:00:00","c#","295"
"2025-08-01 00:00:00","c++","279"
"2025-08-01 00:00:00","delphi","34"
"2025-08-01 00:00:00","go","38"
"2025-08-01 00:00:00","java","235"
"2025-08-01 00:00:00","javascript","257"
"2025-08-01 00:00:00","perl","5"
"2025-08-01 00:00:00","php","80"
"2025-08-01 00:00:00","python","654"
"2025-08-01 00:00:00","r","154"
"2025-08-01 00:00:00","ruby","16"
"2025-08-01 00:00:00","swift","79"
"2025-09-01 00:00:00","assembly","22"
"2025-09-01 00:00:00","c","122"
"2025-09-01 00:00:00","c#","275"
"2025-09-01 00:00:00","c++","247"
"2025-09-01 00:00:00","delphi","21"
"2025-09-01 00:00:00","go","33"
"2025-09-01 00:00:00","java","283"
"2025-09-01 00:00:00","javascript","270"
"2025-09-01 00:00:00","perl","8"
"2025-09-01 00:00:00","php","109"
"2025-09-01 00:00:00","python","642"
"2025-09-01 00:00:00","r","147"
"2025-09-01 00:00:00","ruby","13"
"2025-09-01 00:00:00","swift","119"
"2025-10-01 00:00:00","assembly","40"
"2025-10-01 00:00:00","c","117"
"2025-10-01 00:00:00","c#","284"
"2025-10-01 00:00:00","c++","232"
"2025-10-01 00:00:00","delphi","22"
"2025-10-01 00:00:00","go","33"
"2025-10-01 00:00:00","java","264"
"2025-10-01 00:00:00","javascript","261"
"2025-10-01 00:00:00","perl","7"
"2025-10-01 00:00:00","php","91"
"2025-10-01 00:00:00","python","640"
"2025-10-01 00:00:00","r","183"
"2025-10-01 00:00:00","ruby","10"
"2025-10-01 00:00:00","swift","127"
"2025-11-01 00:00:00","assembly","25"
"2025-11-01 00:00:00","c","136"
"2025-11-01 00:00:00","c#","305"
"2025-11-01 00:00:00","c++","259"
"2025-11-01 00:00:00","delphi","19"
"2025-11-01 00:00:00","go","36"
"2025-11-01 00:00:00","java","297"
"2025-11-01 00:00:00","javascript","271"
"2025-11-01 00:00:00","perl","4"
"2025-11-01 00:00:00","php","96"
"2025-11-01 00:00:00","python","632"
"2025-11-01 00:00:00","r","150"
"2025-11-01 00:00:00","ruby","10"
"2025-11-01 00:00:00","swift","116"
"2025-12-01 00:00:00","assembly","22"
"2025-12-01 00:00:00","c","85"
"2025-12-01 00:00:00","c#","233"
"2025-12-01 00:00:00","c++","195"
"2025-12-01 00:00:00","delphi","18"
"2025-12-01 00:00:00","go","34"
"2025-12-01 00:00:00","java","240"
"2025-12-01 00:00:00","javascript","180"
"2025-12-01 00:00:00","perl","8"
"2025-12-01 00:00:00","php","64"
"2025-12-01 00:00:00","python","490"
"2025-12-01 00:00:00","r","118"
"2025-12-01 00:00:00","ruby","7"
"2025-12-01 00:00:00","swift","98"
"2026-01-01 00:00:00","assembly","21"
"2026-01-01 00:00:00","c","98"
"2026-01-01 00:00:00","c#","178"
"2026-01-01 00:00:00","c++","176"
"2026-01-01 00:00:00","delphi","21"
"2026-01-01 00:00:00","go","26"
"2026-01-01 00:00:00","java","194"
"2026-01-01 00:00:00","javascript","197"
"2026-01-01 00:00:00","perl","4"
"2026-01-01 00:00:00","php","56"
"2026-01-01 00:00:00","python","449"
"2026-01-01 00:00:00","r","90"
"2026-01-01 00:00:00","ruby","8"
"2026-01-01 00:00:00","swift","72"
"2026-02-01 00:00:00","assembly","15"
"2026-02-01 00:00:00","c","81"
"2026-02-01 00:00:00","c#","158"
"2026-02-01 00:00:00","c++","173"
"2026-02-01 00:00:00","delphi","20"
"2026-02-01 00:00:00","go","12"
"2026-02-01 00:00:00","java","153"
"2026-02-01 00:00:00","javascript","121"
"2026-02-01 00:00:00","perl","11"
"2026-02-01 00:00:00","php","43"
"2026-02-01 00:00:00","python","354"
"2026-02-01 00:00:00","r","95"
"2026-02-01 00:00:00","ruby","4"
"2026-02-01 00:00:00","swift","74"
"2026-03-01 00:00:00","assembly","22"
"2026-03-01 00:00:00","c","101"
"2026-03-01 00:00:00","c#","143"
"2026-03-01 00:00:00","c++","170"
"2026-03-01 00:00:00","delphi","9"
"2026-03-01 00:00:00","go","10"
"2026-03-01 00:00:00","java","164"
"2026-03-01 00:00:00","javascript","148"
"2026-03-01 00:00:00","perl","7"
"2026-03-01 00:00:00","php","59"
"2026-03-01 00:00:00","python","389"
"2026-03-01 00:00:00","r","79"
"2026-03-01 00:00:00","ruby","11"
"2026-03-01 00:00:00","swift","46"
"2026-04-01 00:00:00","assembly","18"
"2026-04-01 00:00:00","c","81"
"2026-04-01 00:00:00","c#","136"
"2026-04-01 00:00:00","c++","130"
"2026-04-01 00:00:00","delphi","7"
"2026-04-01 00:00:00","go","9"
"2026-04-01 00:00:00","java","139"
"2026-04-01 00:00:00","javascript","151"
"2026-04-01 00:00:00","perl","8"
"2026-04-01 00:00:00","php","45"
"2026-04-01 00:00:00","python","286"
"2026-04-01 00:00:00","r","94"
"2026-04-01 00:00:00","ruby","2"
"2026-04-01 00:00:00","swift","40"
"2026-05-01 00:00:00","assembly","17"
"2026-05-01 00:00:00","c","62"
"2026-05-01 00:00:00","c#","108"
"2026-05-01 00:00:00","c++","135"
"2026-05-01 00:00:00","delphi","4"
"2026-05-01 00:00:00","go","9"
"2026-05-01 00:00:00","java","152"
"2026-05-01 00:00:00","javascript","135"
"2026-05-01 00:00:00","perl","6"
"2026-05-01 00:00:00","php","51"
"2026-05-01 00:00:00","python","243"
"2026-05-01 00:00:00","r","48"
"2026-05-01 00:00:00","ruby","2"
"2026-05-01 00:00:00","swift","39"
"2026-06-01 00:00:00","assembly","8"
"2026-06-01 00:00:00","c","65"
"2026-06-01 00:00:00","c#","100"
"2026-06-01 00:00:00","c++","102"
"2026-06-01 00:00:00","delphi","11"
"2026-06-01 00:00:00","go","6"
"2026-06-01 00:00:00","java","85"
"2026-06-01 00:00:00","javascript","99"
"2026-06-01 00:00:00","perl","6"
"2026-06-01 00:00:00","php","29"
"2026-06-01 00:00:00","python","222"
"2026-06-01 00:00:00","r","42"
"2026-06-01 00:00:00","ruby","2"
"2026-06-01 00:00:00","swift","31"
"2026-07-01 00:00:00","assembly","4"
"2026-07-01 00:00:00","c","39"
"2026-07-01 00:00:00","c#","67"
"2026-07-01 00:00:00","c++","96"
"2026-07-01 00:00:00","delphi","4"
"2026-07-01 00:00:00","go","4"
"2026-07-01 00:00:00","java","68"
"2026-07-01 00:00:00","javascript","70"
"2026-07-01 00:00:00","perl","5"
"2026-07-01 00:00:00","php","23"
"2026-07-01 00:00:00","python","135"
"2026-07-01 00:00:00","r","55"
"2026-07-01 00:00:00","ruby","2"
"2026-07-01 00:00:00","swift","15"
"2026-08-01 00:00:00","assembly","4"
"2026-08-01 00:00:00","c","38"
"2026-08-01 00:00:00","c#","54"
"2026-08-01 00:00:00","c++","94"
"2026-08-01 00:00:00","delphi","3"
"2026-08-01 00:00:00","go","6"
"2026-08-01 00:00:00","java","68"
"2026-08-01 00:00:00","javascript","82"
"2026-08-01 00:00:00","perl","1"
"2026-08-01 00:00:00","php","21"
"2026-08-01 00:00:00","python","150"
"2026-08-01 00:00:00","r","27"
"2026-08-01 00:00:00","ruby","3"
"2026-08-01 00:00:00","swift","19"
